max_depth,min_samples_leaf,min_samples_split,n_estimators,criterion,Train_accuracy,Validate_accuracy,Train_Validate_diff
3,4,3,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,4,3,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,4,3,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,4,3,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,4,3,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,4,3,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,4,4,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,4,4,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,4,4,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,4,4,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,4,4,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,4,4,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,4,5,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,4,5,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,4,5,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,4,5,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,4,5,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,4,5,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,4,6,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,4,6,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,4,6,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,4,6,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,4,6,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,4,6,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,4,7,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,4,7,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,4,7,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,4,7,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,4,7,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,4,7,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,4,8,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,4,8,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,4,8,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,4,8,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,4,8,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,4,8,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,4,9,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,4,9,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,4,9,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,4,9,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,4,9,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,4,9,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,5,2,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,5,2,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,5,2,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,5,2,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,5,2,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,5,2,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,5,3,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,5,3,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,5,3,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,5,3,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,5,3,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,5,3,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,5,4,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,5,4,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,5,4,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,5,4,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,5,4,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,5,4,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,5,5,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,5,5,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,5,5,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,5,5,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,5,5,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,5,5,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,5,6,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,5,6,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,5,6,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,5,6,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,5,6,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,5,6,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,5,7,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,5,7,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,5,7,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,5,7,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,5,7,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,5,7,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,5,8,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,5,8,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,5,8,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,5,8,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,5,8,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,5,8,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,5,9,100,gini,0.7800355600711202,0.7967306325515281,-0.016695072480407913
3,5,9,100,entropy,0.776987553975108,0.7960199004975125,-0.019032346522404486
3,5,9,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,5,9,500,entropy,0.778003556007112,0.7945984363894811,-0.016594880382369115
3,5,9,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,5,9,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,6,2,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,6,2,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,6,2,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,6,2,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,6,2,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,6,2,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,6,3,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,6,3,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,6,3,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,6,3,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,6,3,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,6,3,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,6,4,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,6,4,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,6,4,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,6,4,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,6,4,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,6,4,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,6,5,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,6,5,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,6,5,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,6,5,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,6,5,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,6,5,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,6,6,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,6,6,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,6,6,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,6,6,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,6,6,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,6,6,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,6,7,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,6,7,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,6,7,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,6,7,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,6,7,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,6,7,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,6,8,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,6,8,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,6,8,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,6,8,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,6,8,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,6,8,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,6,9,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,6,9,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,6,9,500,gini,0.7792735585471171,0.798862828713575,-0.01958927016645784
3,6,9,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,6,9,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,6,9,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,7,2,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,7,2,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,7,2,500,gini,0.779019558039116,0.7995735607675906,-0.02055400272847452
3,7,2,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,7,2,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,7,2,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,7,3,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,7,3,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,7,3,500,gini,0.779019558039116,0.7995735607675906,-0.02055400272847452
3,7,3,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,7,3,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,7,3,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,7,4,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,7,4,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,7,4,500,gini,0.779019558039116,0.7995735607675906,-0.02055400272847452
3,7,4,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,7,4,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,7,4,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,7,5,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,7,5,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,7,5,500,gini,0.779019558039116,0.7995735607675906,-0.02055400272847452
3,7,5,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,7,5,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,7,5,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,7,6,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,7,6,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,7,6,500,gini,0.779019558039116,0.7995735607675906,-0.02055400272847452
3,7,6,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,7,6,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,7,6,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,7,7,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,7,7,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,7,7,500,gini,0.779019558039116,0.7995735607675906,-0.02055400272847452
3,7,7,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,7,7,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,7,7,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,7,8,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,7,8,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,7,8,500,gini,0.779019558039116,0.7995735607675906,-0.02055400272847452
3,7,8,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,7,8,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,7,8,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
3,7,9,100,gini,0.7797815595631191,0.7967306325515281,-0.016949072988408975
3,7,9,100,entropy,0.7764795529591059,0.7967306325515281,-0.020251079592422228
3,7,9,500,gini,0.779019558039116,0.7995735607675906,-0.02055400272847452
3,7,9,500,entropy,0.7782575565151131,0.7945984363894811,-0.016340879874368053
3,7,9,1000,gini,0.778003556007112,0.7981520966595593,-0.02014854065244731
3,7,9,1000,entropy,0.7762255524511049,0.7938877043354655,-0.0176621518843606
4,1,2,100,gini,0.7896875793751588,0.8073916133617626,-0.017704033986603807
4,1,2,100,entropy,0.7886715773431547,0.8052594171997157,-0.016587839856560982
4,1,2,500,gini,0.7889255778511557,0.8038379530916845,-0.014912375240528797
4,1,2,500,entropy,0.7874015748031497,0.8052594171997157,-0.01785784239656607
4,1,2,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,1,2,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,1,3,100,gini,0.7896875793751588,0.8073916133617626,-0.017704033986603807
4,1,3,100,entropy,0.7886715773431547,0.8052594171997157,-0.016587839856560982
4,1,3,500,gini,0.7889255778511557,0.8045486851457001,-0.015623107294544414
4,1,3,500,entropy,0.7874015748031497,0.8059701492537313,-0.018568574450581687
4,1,3,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,1,3,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,1,4,100,gini,0.7896875793751588,0.8073916133617626,-0.017704033986603807
4,1,4,100,entropy,0.7886715773431547,0.8052594171997157,-0.016587839856560982
4,1,4,500,gini,0.7889255778511557,0.8045486851457001,-0.015623107294544414
4,1,4,500,entropy,0.7874015748031497,0.8059701492537313,-0.018568574450581687
4,1,4,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,1,4,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,1,5,100,gini,0.7896875793751588,0.8073916133617626,-0.017704033986603807
4,1,5,100,entropy,0.7886715773431547,0.8052594171997157,-0.016587839856560982
4,1,5,500,gini,0.7889255778511557,0.8045486851457001,-0.015623107294544414
4,1,5,500,entropy,0.7874015748031497,0.8059701492537313,-0.018568574450581687
4,1,5,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,1,5,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,1,6,100,gini,0.7891795783591568,0.806680881307747,-0.017501302948590203
4,1,6,100,entropy,0.7886715773431547,0.8052594171997157,-0.016587839856560982
4,1,6,500,gini,0.7889255778511557,0.8045486851457001,-0.015623107294544414
4,1,6,500,entropy,0.7874015748031497,0.8059701492537313,-0.018568574450581687
4,1,6,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,1,6,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,1,7,100,gini,0.7891795783591568,0.806680881307747,-0.017501302948590203
4,1,7,100,entropy,0.7886715773431547,0.8052594171997157,-0.016587839856560982
4,1,7,500,gini,0.7886715773431547,0.8045486851457001,-0.015877107802545365
4,1,7,500,entropy,0.7876555753111506,0.8059701492537313,-0.018314573942580736
4,1,7,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,1,7,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,1,8,100,gini,0.7886715773431547,0.8081023454157783,-0.01943076807262356
4,1,8,100,entropy,0.7881635763271526,0.8052594171997157,-0.017095840872563106
4,1,8,500,gini,0.7889255778511557,0.8045486851457001,-0.015623107294544414
4,1,8,500,entropy,0.7876555753111506,0.8059701492537313,-0.018314573942580736
4,1,8,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,1,8,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,1,9,100,gini,0.7886715773431547,0.8081023454157783,-0.01943076807262356
4,1,9,100,entropy,0.7881635763271526,0.8052594171997157,-0.017095840872563106
4,1,9,500,gini,0.7889255778511557,0.8045486851457001,-0.015623107294544414
4,1,9,500,entropy,0.7876555753111506,0.8059701492537313,-0.018314573942580736
4,1,9,1000,gini,0.7889255778511557,0.8009950248756219,-0.012069447024466218
4,1,9,1000,entropy,0.7866395732791466,0.8009950248756219,-0.014355451596475333
4,2,2,100,gini,0.7896875793751588,0.8081023454157783,-0.018414766040619535
4,2,2,100,entropy,0.7886715773431547,0.8059701492537313,-0.0172985719105766
4,2,2,500,gini,0.7889255778511557,0.8045486851457001,-0.015623107294544414
4,2,2,500,entropy,0.7874015748031497,0.8052594171997157,-0.01785784239656607
4,2,2,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,2,2,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,2,3,100,gini,0.7896875793751588,0.8081023454157783,-0.018414766040619535
4,2,3,100,entropy,0.7886715773431547,0.8059701492537313,-0.0172985719105766
4,2,3,500,gini,0.7889255778511557,0.8045486851457001,-0.015623107294544414
4,2,3,500,entropy,0.7874015748031497,0.8052594171997157,-0.01785784239656607
4,2,3,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,2,3,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,2,4,100,gini,0.7896875793751588,0.8081023454157783,-0.018414766040619535
4,2,4,100,entropy,0.7886715773431547,0.8059701492537313,-0.0172985719105766
4,2,4,500,gini,0.7889255778511557,0.8045486851457001,-0.015623107294544414
4,2,4,500,entropy,0.7874015748031497,0.8052594171997157,-0.01785784239656607
4,2,4,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,2,4,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,2,5,100,gini,0.7896875793751588,0.8081023454157783,-0.018414766040619535
4,2,5,100,entropy,0.7886715773431547,0.8059701492537313,-0.0172985719105766
4,2,5,500,gini,0.7889255778511557,0.8045486851457001,-0.015623107294544414
4,2,5,500,entropy,0.7874015748031497,0.8052594171997157,-0.01785784239656607
4,2,5,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,2,5,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,2,6,100,gini,0.7891795783591568,0.8073916133617626,-0.01821203500260582
4,2,6,100,entropy,0.7886715773431547,0.8059701492537313,-0.0172985719105766
4,2,6,500,gini,0.7886715773431547,0.8045486851457001,-0.015877107802545365
4,2,6,500,entropy,0.7874015748031497,0.8052594171997157,-0.01785784239656607
4,2,6,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,2,6,1000,entropy,0.7866395732791466,0.8009950248756219,-0.014355451596475333
4,2,7,100,gini,0.7891795783591568,0.8073916133617626,-0.01821203500260582
4,2,7,100,entropy,0.7886715773431547,0.8059701492537313,-0.0172985719105766
4,2,7,500,gini,0.7886715773431547,0.8045486851457001,-0.015877107802545365
4,2,7,500,entropy,0.7871475742951486,0.8052594171997157,-0.018111842904567133
4,2,7,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,2,7,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,2,8,100,gini,0.7881635763271526,0.8081023454157783,-0.019938769088625685
4,2,8,100,entropy,0.7889255778511557,0.8038379530916845,-0.014912375240528797
4,2,8,500,gini,0.7889255778511557,0.8045486851457001,-0.015623107294544414
4,2,8,500,entropy,0.7876555753111506,0.8052594171997157,-0.01760384188856512
4,2,8,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,2,8,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,2,9,100,gini,0.7881635763271526,0.8081023454157783,-0.019938769088625685
4,2,9,100,entropy,0.7889255778511557,0.8038379530916845,-0.014912375240528797
4,2,9,500,gini,0.7886715773431547,0.8045486851457001,-0.015877107802545365
4,2,9,500,entropy,0.7876555753111506,0.8052594171997157,-0.01760384188856512
4,2,9,1000,gini,0.7889255778511557,0.8009950248756219,-0.012069447024466218
4,2,9,1000,entropy,0.7868935737871475,0.8009950248756219,-0.014101451088474382
4,3,2,100,gini,0.7891795783591568,0.8073916133617626,-0.01821203500260582
4,3,2,100,entropy,0.7884175768351537,0.8059701492537313,-0.01755257241857766
4,3,2,500,gini,0.7886715773431547,0.8038379530916845,-0.015166375748529748
4,3,2,500,entropy,0.7871475742951486,0.8052594171997157,-0.018111842904567133
4,3,2,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,3,2,1000,entropy,0.7866395732791466,0.8009950248756219,-0.014355451596475333
4,3,3,100,gini,0.7891795783591568,0.8073916133617626,-0.01821203500260582
4,3,3,100,entropy,0.7884175768351537,0.8059701492537313,-0.01755257241857766
4,3,3,500,gini,0.7886715773431547,0.8038379530916845,-0.015166375748529748
4,3,3,500,entropy,0.7871475742951486,0.8052594171997157,-0.018111842904567133
4,3,3,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,3,3,1000,entropy,0.7866395732791466,0.8009950248756219,-0.014355451596475333
4,3,4,100,gini,0.7891795783591568,0.8073916133617626,-0.01821203500260582
4,3,4,100,entropy,0.7884175768351537,0.8059701492537313,-0.01755257241857766
4,3,4,500,gini,0.7886715773431547,0.8038379530916845,-0.015166375748529748
4,3,4,500,entropy,0.7871475742951486,0.8052594171997157,-0.018111842904567133
4,3,4,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,3,4,1000,entropy,0.7866395732791466,0.8009950248756219,-0.014355451596475333
4,3,5,100,gini,0.7891795783591568,0.8073916133617626,-0.01821203500260582
4,3,5,100,entropy,0.7884175768351537,0.8059701492537313,-0.01755257241857766
4,3,5,500,gini,0.7886715773431547,0.8038379530916845,-0.015166375748529748
4,3,5,500,entropy,0.7871475742951486,0.8052594171997157,-0.018111842904567133
4,3,5,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,3,5,1000,entropy,0.7866395732791466,0.8009950248756219,-0.014355451596475333
4,3,6,100,gini,0.7891795783591568,0.8073916133617626,-0.01821203500260582
4,3,6,100,entropy,0.7884175768351537,0.8059701492537313,-0.01755257241857766
4,3,6,500,gini,0.7886715773431547,0.8038379530916845,-0.015166375748529748
4,3,6,500,entropy,0.7871475742951486,0.8052594171997157,-0.018111842904567133
4,3,6,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,3,6,1000,entropy,0.7866395732791466,0.8009950248756219,-0.014355451596475333
4,3,7,100,gini,0.7891795783591568,0.8073916133617626,-0.01821203500260582
4,3,7,100,entropy,0.7884175768351537,0.8059701492537313,-0.01755257241857766
4,3,7,500,gini,0.7886715773431547,0.8038379530916845,-0.015166375748529748
4,3,7,500,entropy,0.7868935737871475,0.8052594171997157,-0.018365843412568195
4,3,7,1000,gini,0.7889255778511557,0.8009950248756219,-0.012069447024466218
4,3,7,1000,entropy,0.7866395732791466,0.8009950248756219,-0.014355451596475333
4,3,8,100,gini,0.7884175768351537,0.8088130774697939,-0.02039550063464024
4,3,8,100,entropy,0.7884175768351537,0.8038379530916845,-0.01542037625653081
4,3,8,500,gini,0.7886715773431547,0.8038379530916845,-0.015166375748529748
4,3,8,500,entropy,0.7879095758191517,0.8052594171997157,-0.017349841380564057
4,3,8,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,3,8,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,3,9,100,gini,0.7884175768351537,0.8088130774697939,-0.02039550063464024
4,3,9,100,entropy,0.7884175768351537,0.8038379530916845,-0.01542037625653081
4,3,9,500,gini,0.7886715773431547,0.8038379530916845,-0.015166375748529748
4,3,9,500,entropy,0.7879095758191517,0.8052594171997157,-0.017349841380564057
4,3,9,1000,gini,0.7889255778511557,0.8009950248756219,-0.012069447024466218
4,3,9,1000,entropy,0.7863855727711455,0.8009950248756219,-0.014609452104476395
4,4,2,100,gini,0.7884175768351537,0.8081023454157783,-0.019684768580624623
4,4,2,100,entropy,0.7868935737871475,0.8052594171997157,-0.018365843412568195
4,4,2,500,gini,0.7884175768351537,0.8038379530916845,-0.01542037625653081
4,4,2,500,entropy,0.7871475742951486,0.8045486851457001,-0.017401110850551516
4,4,2,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,4,2,1000,entropy,0.7866395732791466,0.8009950248756219,-0.014355451596475333
4,4,3,100,gini,0.7884175768351537,0.8081023454157783,-0.019684768580624623
4,4,3,100,entropy,0.7868935737871475,0.8052594171997157,-0.018365843412568195
4,4,3,500,gini,0.7884175768351537,0.8038379530916845,-0.01542037625653081
4,4,3,500,entropy,0.7871475742951486,0.8045486851457001,-0.017401110850551516
4,4,3,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,4,3,1000,entropy,0.7866395732791466,0.8009950248756219,-0.014355451596475333
4,4,4,100,gini,0.7884175768351537,0.8081023454157783,-0.019684768580624623
4,4,4,100,entropy,0.7868935737871475,0.8052594171997157,-0.018365843412568195
4,4,4,500,gini,0.7884175768351537,0.8038379530916845,-0.01542037625653081
4,4,4,500,entropy,0.7871475742951486,0.8045486851457001,-0.017401110850551516
4,4,4,1000,gini,0.7886715773431547,0.8009950248756219,-0.012323447532467169
4,4,4,1000,entropy,0.7866395732791466,0.8009950248756219,-0.014355451596475333
4,4,5,100,gini,0.7884175768351537,0.8081023454157783,-0.019684768580624623
4,4,5,100,entropy,0.7868935737871475,0.8052594171997157,-0.018365843412568195
4,4,5,500,gini,0.7884175768351537,0.8038379530916845,-0.01542037625653081
4,4,5,500,entropy,0.7871475742951486,0.8045486851457001,-0.017401110850551516
